age,income,loan_amount,loan_tenure_months,avg_dpd_per_delinquency,delinquency_ratio,credit_utilization_ratio,num_open_accounts,residence_type,loan_purpose,loan_type,default
58,12015.45,3080.74,60,1.9,0.1481,0.2087,2,Rented,Auto,Unsecured,1
45,18797.94,15695.87,18,25.8,0.0305,0.3209,5,Owned,Auto,Unsecured,0
31,21793.82,7167.45,36,4.6,0.0299,0.2671,1,Rented,Education,Unsecured,1
28,4861.76,28633.9,60,1.7,0.1179,0.2796,3,Rented,Education,Unsecured,0
28,20128.4,7788.84,6,20.0,0.0747,0.5893,2,Rented,Personal,Secured,0
53,28736.19,6925.63,24,4.9,0.0548,0.3062,2,Rented,Home,Secured,0
27,15196.07,15888.66,18,11.4,0.2754,0.0282,7,Owned,Auto,Unsecured,0
58,9319.67,15992.19,36,9.6,0.1464,0.533,5,Owned,Personal,Secured,0
41,21736.27,20984.6,12,1.9,0.003,0.2135,2,Rented,Home,Secured,1
28,19435.9,10751.8,18,5.4,0.0612,0.085,6,Owned,Personal,Unsecured,1
41,30179.57,17800.46,18,17.6,0.0727,0.27,4,Mortgage,Education,Unsecured,0
40,21501.34,11187.83,6,2.1,0.1075,0.1264,3,Owned,Home,Secured,0
28,10451.62,14729.54,6,6.9,0.0134,0.1911,2,Rented,Home,Unsecured,1
51,10090.01,10931.97,36,7.4,0.0619,0.2128,1,Rented,Personal,Secured,0
49,24878.55,21569.48,12,21.5,0.0063,0.1936,3,Mortgage,Personal,Unsecured,0
29,20855.29,23338.1,18,9.4,0.2868,0.1454,5,Rented,Education,Secured,0
35,17534.24,6051.0,36,20.2,0.0581,0.5758,2,Owned,Auto,Unsecured,0
50,19379.11,18385.11,48,21.1,0.008,0.1894,3,Owned,Personal,Unsecured,1
46,21535.49,7348.98,12,5.8,0.2683,0.1647,1,Rented,Personal,Secured,0
30,20982.56,17810.18,36,0.9,0.3042,0.1295,2,Rented,Education,Unsecured,0
49,5956.18,20200.1,18,22.1,0.007,0.2268,5,Owned,Personal,Unsecured,1
36,27733.58,7190.75,36,2.0,0.1314,0.061,5,Rented,Personal,Unsecured,0
56,28268.89,5888.91,6,7.8,0.09,0.5264,7,Rented,Home,Secured,0
40,32481.03,9524.19,6,1.4,0.0469,0.1318,5,Rented,Education,Secured,0
57,30740.84,17839.66,24,32.5,0.0838,0.2761,6,Rented,Personal,Unsecured,0
42,29380.37,14378.48,12,0.1,0.4607,0.0593,2,Rented,Auto,Unsecured,0
27,15708.11,10758.72,48,4.0,0.035,0.3263,2,Owned,Personal,Unsecured,0
43,20410.96,15605.28,18,40.4,0.0036,0.3673,2,Mortgage,Personal,Unsecured,0
61,27335.99,10540.2,12,2.0,0.0132,0.196,1,Rented,Home,Unsecured,0
60,3593.98,12658.83,6,12.6,0.0131,0.0799,6,Owned,Education,Secured,1
49,16250.57,14725.04,48,10.1,0.0617,0.2732,7,Owned,Auto,Unsecured,0
36,4357.03,14387.67,18,0.1,0.11,0.2714,5,Owned,Personal,Unsecured,0
58,20242.25,20452.41,24,21.5,0.0326,0.6329,3,Owned,Personal,Unsecured,0
48,28126.46,5988.66,6,0.2,0.3046,0.0542,6,Rented,Personal,Unsecured,1
58,18150.39,16733.87,6,12.4,0.0374,0.0497,3,Rented,Personal,Unsecured,0
51,13446.21,7298.42,48,6.0,0.1307,0.2902,2,Mortgage,Home,Unsecured,0
34,20265.32,9975.49,12,0.7,0.177,0.1462,5,Owned,Education,Unsecured,0
53,21299.69,11202.21,60,6.4,0.0745,0.2265,7,Rented,Home,Unsecured,0
29,21863.57,9883.14,36,11.2,0.0686,0.0928,5,Owned,Auto,Unsecured,1
47,8280.48,5275.2,60,0.6,0.1582,0.0872,2,Owned,Education,Secured,0
44,19947.88,9746.21,12,24.0,0.0325,0.1915,1,Rented,Personal,Secured,0
33,19473.34,13361.59,6,4.0,0.0947,0.0477,3,Rented,Personal,Secured,0
46,25586.36,11329.16,12,2.2,0.3112,0.481,3,Rented,Home,Unsecured,0
49,17395.13,19362.88,36,18.5,0.1686,0.2064,4,Rented,Home,Unsecured,1
63,33793.79,11460.85,24,5.3,0.0896,0.4742,7,Rented,Home,Secured,0
48,18658.68,12074.41,18,19.6,0.2577,0.338,2,Rented,Education,Secured,0
48,14175.36,12912.03,6,3.6,0.01,0.5594,3,Rented,Personal,Secured,0
28,9975.08,11335.44,12,8.8,0.6262,0.4162,7,Rented,Personal,Unsecured,0
43,13889.15,14388.71,6,37.4,0.0328,0.6717,3,Rented,Education,Unsecured,1
49,11608.11,9409.71,18,4.5,0.044,0.3218,1,Owned,Education,Unsecured,0
25,16751.83,6170.13,12,7.0,0.0464,0.578,6,Rented,Auto,Unsecured,0
62,31493.81,11641.58,24,16.5,0.0735,0.4082,2,Rented,Auto,Unsecured,0
27,6325.53,13923.55,18,10.0,0.306,0.2758,2,Rented,Personal,Unsecured,0
62,6887.33,12815.37,36,15.5,0.1622,0.0397,6,Owned,Personal,Secured,0
56,16122.92,7556.74,36,4.4,0.0743,0.3724,7,Rented,Auto,Secured,0
61,7096.62,12802.2,6,5.3,0.0239,0.3197,6,Rented,Auto,Unsecured,0
47,10144.51,15393.7,36,0.3,0.1685,0.5389,6,Rented,Personal,Unsecured,0
22,20713.28,13012.38,12,16.2,0.025,0.3304,7,Owned,Personal,Unsecured,0
45,17579.17,8449.96,36,8.1,0.2225,0.2253,3,Owned,Personal,Unsecured,0
29,21508.08,12383.31,24,8.2,0.354,0.4697,3,Rented,Education,Secured,0
47,22728.46,20513.16,48,4.0,0.0265,0.4775,7,Mortgage,Education,Secured,0
21,28740.75,6810.27,12,22.5,0.1052,0.2348,5,Owned,Education,Secured,0
43,21032.27,17479.4,48,12.4,0.0394,0.5133,4,Rented,Personal,Unsecured,1
30,27639.85,1000.0,6,0.6,0.0761,0.6686,6,Rented,Home,Unsecured,0
62,18856.6,9274.11,6,14.4,0.0104,0.1099,3,Rented,Personal,Secured,0
45,21123.44,9848.14,60,0.4,0.1247,0.3999,2,Owned,Personal,Secured,0
23,21020.16,17405.0,36,4.1,0.0138,0.2265,5,Rented,Auto,Unsecured,0
26,20276.46,20863.02,36,6.1,0.1456,0.2504,7,Rented,Personal,Unsecured,0
26,19645.4,17562.99,6,10.5,0.0097,0.1173,1,Mortgage,Personal,Unsecured,0
22,32567.87,14557.99,12,11.2,0.0334,0.1222,2,Owned,Education,Secured,0
38,23584.77,17313.9,18,7.0,0.1386,0.1728,5,Mortgage,Personal,Secured,0
43,14420.9,5237.39,6,4.0,0.0554,0.3324,6,Rented,Auto,Unsecured,0
22,36747.4,16469.13,60,9.1,0.1109,0.0679,2,Rented,Personal,Secured,0
32,14983.58,6489.47,24,11.5,0.0926,0.1977,6,Rented,Education,Secured,0
42,17958.17,8304.3,12,3.4,0.0121,0.4549,2,Rented,Education,Unsecured,0
57,11354.95,13978.37,18,9.1,0.4516,0.4232,2,Mortgage,Personal,Unsecured,1
40,23736.9,5820.94,60,7.0,0.0425,0.0583,3,Owned,Home,Secured,0
59,31521.88,18129.19,60,0.7,0.0044,0.0819,3,Rented,Personal,Unsecured,0
44,6070.68,12007.18,18,18.8,0.2073,0.389,4,Rented,Home,Secured,1
40,15781.03,5493.01,60,24.5,0.0246,0.4091,1,Owned,Home,Unsecured,0
21,26932.91,19547.91,12,9.4,0.0439,0.2935,1,Rented,Auto,Unsecured,0
21,9525.46,10685.31,6,16.2,0.1102,0.1032,3,Rented,Personal,Unsecured,0
37,22595.06,11181.47,18,9.0,0.1217,0.1963,2,Owned,Personal,Unsecured,0
21,7588.47,10897.81,24,7.4,0.0864,0.0931,2,Mortgage,Personal,Secured,0
50,21263.45,1000.0,48,10.5,0.1602,0.4578,7,Rented,Education,Secured,0
61,18622.54,18290.53,12,9.2,0.0005,0.1861,6,Owned,Auto,Secured,1
23,44540.66,12140.14,36,12.3,0.1339,0.0674,5,Owned,Personal,Unsecured,0
31,23955.75,12765.69,48,9.7,0.2368,0.3042,6,Owned,Personal,Secured,0
44,3000.0,15404.82,6,36.1,0.0059,0.1879,6,Owned,Personal,Secured,0
42,17402.03,10531.67,60,9.8,0.161,0.2832,5,Owned,Personal,Secured,0
64,24594.37,6393.03,12,5.4,0.0288,0.3674,5,Owned,Home,Secured,0
46,14694.74,7345.75,24,0.5,0.055,0.4103,7,Owned,Personal,Unsecured,0
33,14347.44,16365.88,48,14.2,0.0068,0.1816,6,Rented,Auto,Unsecured,0
21,14738.04,11940.53,48,1.2,0.0221,0.3133,1,Rented,Personal,Secured,1
44,22377.27,17029.61,18,8.1,0.0174,0.387,1,Owned,Auto,Secured,0
30,7957.84,17908.98,6,0.1,0.0612,0.3156,5,Owned,Personal,Secured,0
55,13507.79,16436.11,6,12.5,0.2012,0.6895,5,Rented,Auto,Unsecured,0
44,26263.84,18282.25,12,2.0,0.0578,0.1905,5,Owned,Auto,Unsecured,0
48,14103.52,8440.66,12,4.3,0.0482,0.3941,1,Rented,Auto,Secured,0
56,13624.75,15009.73,24,13.4,0.1088,0.0477,3,Rented,Education,Unsecured,0
36,6989.15,9663.21,60,9.0,0.1689,0.4111,6,Owned,Personal,Unsecured,0
60,23167.31,6528.46,60,2.3,0.0627,0.0487,6,Rented,Personal,Unsecured,0
36,21403.52,14304.25,36,4.1,0.0831,0.3317,6,Rented,Education,Unsecured,0
37,25778.92,15770.97,12,5.9,0.0185,0.0861,6,Owned,Auto,Unsecured,0
35,17096.53,10278.73,48,5.0,0.0233,0.7421,2,Owned,Personal,Unsecured,0
36,20526.26,12238.1,12,9.9,0.0301,0.3108,6,Mortgage,Auto,Unsecured,0
35,20458.96,15515.06,12,5.5,0.1576,0.1949,6,Mortgage,Home,Unsecured,0
54,6600.1,8940.27,60,8.8,0.0478,0.0937,3,Rented,Personal,Unsecured,0
31,36827.56,16053.25,24,2.9,0.0624,0.1989,1,Rented,Personal,Unsecured,0
21,25824.47,7467.61,18,78.6,0.013,0.347,1,Rented,Personal,Unsecured,1
35,18632.0,14038.91,36,14.9,0.0051,0.4795,5,Owned,Personal,Secured,0
46,16206.28,5954.9,24,5.0,0.1166,0.1775,3,Rented,Education,Secured,0
24,28591.63,18729.9,12,34.5,0.1256,0.5111,1,Rented,Personal,Unsecured,0
63,18767.39,15424.47,18,12.3,0.0779,0.1969,4,Rented,Home,Unsecured,0
25,25308.98,22053.17,12,6.0,0.0307,0.1521,3,Rented,Education,Unsecured,0
55,13375.82,7328.02,24,2.4,0.0067,0.2106,7,Owned,Auto,Secured,0
33,10996.41,15328.3,6,8.7,0.0099,0.3241,3,Mortgage,Home,Unsecured,0
30,16706.11,11903.05,12,4.1,0.132,0.3242,7,Rented,Home,Unsecured,0
31,18084.62,4668.83,60,0.4,0.0942,0.4193,1,Owned,Auto,Unsecured,0
38,21388.17,12552.38,18,4.2,0.0262,0.4038,2,Rented,Personal,Unsecured,1
54,29735.19,14843.75,36,0.2,0.0054,0.2124,1,Rented,Personal,Unsecured,0
59,26896.25,21850.85,6,7.7,0.3056,0.0485,3,Owned,Auto,Unsecured,1
61,28544.05,9477.56,12,0.6,0.2642,0.5757,4,Rented,Personal,Unsecured,0
62,12139.12,14372.08,12,0.9,0.2615,0.3115,3,Rented,Personal,Secured,0
43,15640.56,13534.23,18,28.0,0.0015,0.2667,7,Mortgage,Home,Unsecured,0
27,25743.96,11130.1,60,8.8,0.0233,0.2497,1,Rented,Personal,Unsecured,0
59,27719.58,11498.81,60,23.9,0.167,0.458,6,Owned,Education,Unsecured,0
23,23934.82,15732.49,6,0.7,0.1798,0.2587,5,Owned,Personal,Unsecured,0
32,13498.28,11496.9,6,43.8,0.0059,0.5725,7,Owned,Home,Secured,0
27,9667.06,10823.82,6,14.4,0.0665,0.2977,2,Owned,Education,Unsecured,0
46,19863.82,9466.89,12,16.9,0.1426,0.2121,3,Rented,Education,Unsecured,0
53,10866.2,4492.48,6,24.3,0.2321,0.236,4,Mortgage,Home,Unsecured,0
57,21685.13,16668.69,12,28.2,0.0563,0.1455,4,Owned,Personal,Secured,0
35,28005.48,9414.43,12,12.5,0.0443,0.4022,4,Mortgage,Personal,Unsecured,0
22,19512.71,18165.11,48,9.4,0.024,0.3,2,Mortgage,Personal,Unsecured,0
61,7553.37,18304.96,6,1.3,0.014,0.4296,6,Rented,Home,Unsecured,0
27,13925.63,23991.02,24,1.1,0.0312,0.2329,3,Owned,Home,Secured,0
52,24917.47,14222.7,60,3.7,0.1838,0.7178,5,Owned,Home,Secured,0
24,21791.37,14801.48,36,5.3,0.0365,0.3013,1,Owned,Auto,Unsecured,0
40,22431.14,15060.71,36,45.5,0.1149,0.3472,6,Mortgage,Personal,Secured,1
56,32151.7,13300.85,24,10.2,0.2132,0.1565,7,Mortgage,Personal,Unsecured,1
52,20792.55,17900.13,6,10.4,0.0069,0.092,3,Rented,Home,Unsecured,0
48,20540.19,11587.11,12,8.0,0.2562,0.1807,3,Owned,Home,Unsecured,0
33,24853.4,14760.9,18,1.4,0.2751,0.1322,5,Rented,Personal,Secured,0
21,8614.7,11457.19,24,7.9,0.2092,0.1768,2,Owned,Personal,Unsecured,0
55,14439.12,5444.13,36,3.0,0.0193,0.366,7,Rented,Education,Unsecured,0
50,12092.11,15721.87,36,8.4,0.1247,0.364,1,Mortgage,Home,Unsecured,0
56,23239.31,1000.0,12,3.5,0.0727,0.174,1,Mortgage,Home,Unsecured,0
45,10647.18,14746.72,36,7.2,0.0402,0.3461,1,Rented,Auto,Secured,0
36,22507.58,17436.59,36,9.8,0.0417,0.0433,7,Owned,Personal,Secured,0
39,16265.84,14939.96,12,6.3,0.0795,0.1077,6,Rented,Auto,Unsecured,1
21,15150.75,8053.87,6,0.2,0.0052,0.2266,3,Rented,Personal,Secured,0
25,25294.62,19731.71,60,1.8,0.0197,0.1119,5,Rented,Home,Unsecured,0
42,7342.68,21073.02,48,9.4,0.0868,0.4663,5,Rented,Home,Secured,0
44,14090.53,15327.87,60,2.3,0.2543,0.3331,2,Rented,Home,Unsecured,0
63,41436.16,21274.01,36,2.3,0.0302,0.1598,5,Rented,Personal,Unsecured,0
57,32803.35,22599.62,48,11.7,0.0128,0.3155,5,Owned,Home,Unsecured,0
56,3484.68,8792.01,48,5.5,0.0424,0.4817,1,Owned,Personal,Unsecured,1
56,13939.55,7445.2,6,12.9,0.0187,0.332,2,Rented,Personal,Secured,0
24,18502.52,15715.94,18,0.9,0.061,0.2217,5,Rented,Personal,Secured,0
56,6710.34,1000.0,6,15.3,0.0147,0.3842,7,Rented,Home,Secured,0
38,34144.25,10892.36,12,8.8,0.1053,0.2231,5,Rented,Personal,Secured,0
36,18236.65,8704.68,12,7.5,0.038,0.0955,5,Owned,Personal,Unsecured,0
61,16512.63,11054.4,12,16.4,0.002,0.2987,5,Rented,Personal,Unsecured,0
38,21048.52,5863.8,36,29.6,0.0736,0.1663,1,Mortgage,Personal,Secured,0
42,20921.04,11236.85,24,10.6,0.0511,0.2105,7,Owned,Education,Unsecured,0
22,11165.16,15029.61,36,1.4,0.0714,0.068,7,Rented,Home,Unsecured,0
41,28522.28,20628.72,6,9.6,0.129,0.124,3,Rented,Home,Secured,0
56,19296.29,14343.13,18,0.0,0.0051,0.2387,7,Owned,Auto,Unsecured,0
64,28469.97,3127.37,18,4.0,0.0315,0.0839,7,Mortgage,Home,Unsecured,0
59,13394.89,12326.88,18,12.1,0.0381,0.3533,6,Owned,Auto,Unsecured,0
59,3632.56,19095.67,48,20.5,0.0286,0.3154,7,Rented,Home,Unsecured,0
49,29498.33,10963.78,18,4.4,0.2478,0.527,2,Owned,Personal,Unsecured,0
46,23923.17,15427.15,48,2.8,0.2118,0.172,3,Mortgage,Home,Unsecured,0
41,27345.73,18064.15,24,1.8,0.0678,0.0921,6,Rented,Personal,Unsecured,0
37,27837.86,12862.03,60,6.6,0.0406,0.0065,1,Owned,Education,Unsecured,0
36,18154.28,13794.33,18,5.9,0.0021,0.1453,3,Owned,Auto,Secured,0
51,15064.55,14948.25,48,6.9,0.0705,0.246,6,Rented,Personal,Secured,0
29,17266.58,9921.48,36,3.1,0.1515,0.6249,5,Owned,Personal,Secured,0
51,22411.41,10978.03,18,6.3,0.232,0.3785,7,Rented,Home,Unsecured,1
34,20216.31,7610.18,12,4.3,0.1491,0.144,2,Owned,Home,Unsecured,0
57,3366.55,9574.01,6,41.9,0.0723,0.4905,5,Owned,Education,Secured,1
22,17052.0,16056.19,36,2.1,0.0611,0.3726,2,Rented,Personal,Unsecured,0
34,29311.18,14695.44,24,1.3,0.099,0.214,3,Mortgage,Personal,Unsecured,0
53,17989.5,6333.36,36,16.8,0.1702,0.0771,5,Rented,Home,Secured,0
55,35796.32,7242.59,12,14.8,0.02,0.1022,1,Rented,Home,Secured,0
59,10311.7,9086.22,18,17.1,0.0064,0.5933,5,Rented,Home,Secured,1
40,20788.25,4950.5,18,6.9,0.1267,0.0681,4,Owned,Home,Unsecured,0
22,10117.27,13280.85,24,2.5,0.0298,0.3651,7,Owned,Education,Secured,0
61,11155.4,8874.03,60,23.7,0.1061,0.1345,1,Mortgage,Personal,Unsecured,0
39,11229.78,14580.2,6,15.8,0.1228,0.2494,2,Rented,Personal,Unsecured,1
57,35677.44,17079.4,18,13.7,0.1003,0.1654,4,Rented,Home,Secured,0
38,15982.85,3634.9,48,0.4,0.1465,0.7381,7,Rented,Education,Unsecured,0
36,12378.89,8876.52,24,6.7,0.3347,0.4221,5,Rented,Personal,Unsecured,1
24,17978.33,4272.76,60,4.2,0.1215,0.2212,7,Owned,Personal,Unsecured,0
32,16220.68,2812.65,60,4.2,0.3292,0.3592,7,Rented,Education,Secured,0
49,24491.61,14722.65,60,1.3,0.2039,0.4922,5,Rented,Personal,Secured,0
27,3000.0,13055.97,18,21.5,0.1327,0.1146,5,Rented,Auto,Unsecured,0
34,10363.09,9170.75,48,2.8,0.0798,0.5965,5,Owned,Auto,Secured,0
32,24772.04,7248.42,60,0.5,0.016,0.4874,6,Mortgage,Education,Unsecured,1
55,14090.97,6593.16,36,6.1,0.0356,0.3016,4,Owned,Education,Secured,0
25,11960.39,12882.58,24,7.8,0.1678,0.2384,1,Owned,Education,Secured,0
37,11602.39,10840.2,24,4.4,0.0111,0.6377,6,Rented,Personal,Secured,0
62,23789.16,7518.95,24,4.6,0.031,0.3613,4,Owned,Home,Unsecured,0
52,23439.72,14087.49,18,5.0,0.1234,0.1627,1,Rented,Education,Unsecured,0
30,25660.96,13412.86,24,11.5,0.0479,0.1679,3,Rented,Education,Unsecured,0
63,8698.42,7146.89,36,3.0,0.1472,0.496,3,Owned,Auto,Unsecured,0
37,8225.43,9628.75,6,28.1,0.0512,0.0978,1,Rented,Auto,Secured,0
25,27098.8,16303.12,6,4.8,0.1882,0.1583,1,Owned,Personal,Secured,0
62,19640.99,15741.92,12,5.4,0.0522,0.1413,1,Mortgage,Education,Secured,0
29,13152.43,8719.08,36,1.6,0.085,0.1509,7,Mortgage,Education,Unsecured,1
53,16742.73,20307.51,36,6.3,0.1218,0.3809,3,Rented,Auto,Unsecured,0
56,8125.34,11123.63,24,11.9,0.0767,0.5511,7,Rented,Personal,Unsecured,0
56,13763.16,15942.42,60,4.1,0.0188,0.2011,1,Owned,Education,Unsecured,0
38,19273.72,6743.42,12,2.1,0.0514,0.1103,1,Owned,Home,Unsecured,0
29,20835.78,11238.85,48,14.6,0.1266,0.4054,7,Rented,Personal,Unsecured,0
49,17300.55,7421.69,48,9.0,0.0227,0.2863,4,Mortgage,Personal,Unsecured,0
34,16482.36,3732.45,36,6.7,0.0225,0.1134,2,Owned,Auto,Unsecured,0
45,23866.06,11787.82,36,4.9,0.0249,0.319,5,Rented,Education,Secured,0
35,17188.99,10360.04,36,3.4,0.0784,0.2082,5,Rented,Home,Unsecured,0
26,14423.08,17360.25,18,1.2,0.2247,0.0196,6,Owned,Personal,Unsecured,0
62,11901.62,9112.38,36,3.1,0.1083,0.1721,4,Rented,Education,Unsecured,0
49,3859.24,13343.89,48,3.2,0.074,0.401,7,Rented,Auto,Unsecured,1
35,23199.35,9970.89,18,4.1,0.0528,0.2935,1,Owned,Personal,Secured,0
49,29708.68,7134.44,60,3.2,0.0695,0.1454,2,Rented,Auto,Unsecured,0
24,11387.92,16032.59,48,0.2,0.0672,0.2455,4,Owned,Home,Secured,0
38,7839.57,8929.34,36,3.5,0.0858,0.3451,2,Owned,Auto,Unsecured,0
64,13018.2,9829.21,60,0.1,0.1443,0.406,3,Owned,Home,Secured,0
59,20324.27,6063.47,48,13.3,0.1251,0.1271,2,Mortgage,Personal,Secured,0
36,13957.6,3557.14,6,2.1,0.1424,0.2053,4,Mortgage,Personal,Unsecured,0
31,13818.47,14265.94,60,1.3,0.2276,0.4271,7,Rented,Personal,Secured,0
34,17336.61,11504.42,18,10.0,0.0169,0.4182,6,Mortgage,Personal,Unsecured,0
23,18806.47,16591.11,60,29.8,0.0646,0.5843,5,Owned,Home,Secured,1
62,20946.02,14544.72,18,25.5,0.0887,0.3426,7,Rented,Personal,Unsecured,0
58,15638.78,5775.26,60,8.0,0.1538,0.1851,3,Mortgage,Auto,Unsecured,0
62,15496.35,12016.05,24,4.3,0.0948,0.4816,2,Rented,Education,Secured,0
38,3000.0,11822.65,36,2.5,0.0164,0.1581,5,Owned,Auto,Unsecured,0
40,25485.48,17055.19,12,4.8,0.1893,0.2497,2,Owned,Education,Secured,0
45,20018.95,18165.25,60,0.5,0.1444,0.1529,6,Rented,Home,Unsecured,0
58,30088.51,3354.87,12,8.8,0.1195,0.0789,2,Rented,Personal,Unsecured,0
33,22088.89,17493.12,12,23.8,0.1822,0.4288,1,Owned,Home,Unsecured,1
24,17411.23,16820.85,12,10.9,0.0258,0.3554,5,Rented,Education,Unsecured,0
34,6111.88,7941.23,6,9.7,0.0552,0.1247,6,Mortgage,Auto,Secured,0
53,4929.89,11772.23,12,3.4,0.1187,0.3156,7,Owned,Personal,Unsecured,1
48,26386.79,1484.03,48,5.9,0.0728,0.3159,3,Owned,Home,Unsecured,0
57,22492.39,11748.61,24,30.7,0.0341,0.1316,3,Rented,Home,Unsecured,0
28,29723.2,6750.92,12,13.5,0.1256,0.4118,3,Owned,Home,Secured,0
64,25449.99,14604.6,24,0.6,0.0521,0.4781,2,Owned,Personal,Secured,0
54,15030.95,14066.47,18,2.1,0.0788,0.3068,6,Rented,Home,Unsecured,0
64,3000.0,11529.68,60,5.7,0.0112,0.2996,5,Owned,Education,Unsecured,0
25,22836.16,12983.02,48,18.3,0.2566,0.1441,3,Owned,Education,Secured,0
25,9871.2,8050.66,36,24.1,0.3224,0.0984,6,Owned,Home,Unsecured,0
51,16525.58,6357.79,60,4.0,0.1979,0.2728,3,Rented,Auto,Unsecured,0
29,21296.89,22571.7,60,1.9,0.1452,0.4433,7,Owned,Education,Secured,0
62,12954.84,17122.61,12,1.3,0.0951,0.4054,6,Owned,Education,Unsecured,0
52,11398.67,12654.01,24,0.9,0.3104,0.5451,2,Mortgage,Home,Unsecured,0
53,15542.58,10929.69,48,1.7,0.2749,0.1353,4,Mortgage,Home,Unsecured,0
23,3000.0,24014.22,24,1.1,0.4177,0.4863,6,Rented,Personal,Secured,0
50,9730.48,20367.95,36,6.9,0.0466,0.3911,3,Mortgage,Home,Unsecured,0
32,9614.87,10576.23,18,14.2,0.0619,0.5222,5,Owned,Home,Unsecured,0
49,16113.22,7146.9,12,3.6,0.0313,0.1827,3,Rented,Personal,Unsecured,0
23,10422.74,12262.21,24,7.2,0.0601,0.2101,2,Owned,Auto,Secured,1
46,13873.43,10109.81,60,21.1,0.0229,0.0662,4,Rented,Personal,Unsecured,0
50,14440.28,7264.37,12,25.2,0.0034,0.4852,4,Mortgage,Personal,Unsecured,0
29,35021.49,18859.92,48,4.3,0.0118,0.4218,7,Rented,Home,Unsecured,0
46,24156.57,14621.81,6,13.2,0.0369,0.39,5,Owned,Education,Unsecured,0
22,17036.94,9963.59,60,0.7,0.4817,0.1603,6,Rented,Personal,Unsecured,0
23,21592.63,9894.56,24,8.5,0.0691,0.2898,4,Mortgage,Personal,Secured,0
24,25365.73,12064.22,18,9.0,0.087,0.5349,6,Owned,Personal,Unsecured,1
45,20302.16,9569.88,48,7.9,0.0025,0.2468,3,Owned,Personal,Secured,0
33,9728.89,9137.6,36,1.8,0.3196,0.1924,6,Rented,Personal,Unsecured,0
59,16903.92,22268.89,24,11.0,0.0057,0.2108,1,Rented,Home,Unsecured,0
64,10192.86,7440.27,6,2.6,0.3532,0.0831,2,Owned,Personal,Unsecured,1
55,15367.37,1000.0,36,24.9,0.229,0.1629,3,Rented,Personal,Unsecured,0
43,16729.07,15271.6,18,0.9,0.009,0.1312,6,Owned,Education,Unsecured,0
29,26420.64,17582.12,12,11.3,0.0311,0.2969,3,Rented,Home,Unsecured,0
22,11647.04,12770.74,12,4.9,0.0622,0.468,2,Rented,Personal,Unsecured,0
61,11006.14,3944.37,24,4.0,0.111,0.4415,2,Mortgage,Personal,Unsecured,0
64,12264.53,11320.46,36,3.6,0.2535,0.3806,3,Rented,Personal,Secured,0
51,13127.95,9456.45,6,4.6,0.1748,0.2757,4,Mortgage,Education,Unsecured,0
64,15454.65,18685.64,6,2.6,0.1087,0.2018,5,Owned,Personal,Secured,0
22,20634.59,7774.45,18,18.5,0.448,0.409,3,Rented,Auto,Secured,1
52,11719.14,13152.35,48,9.9,0.1573,0.4332,1,Rented,Personal,Unsecured,0
38,18919.14,14989.98,36,13.4,0.0299,0.4751,3,Rented,Home,Secured,0
33,19018.01,7712.03,36,2.6,0.085,0.3285,6,Rented,Education,Unsecured,0
25,22429.41,9025.17,12,2.4,0.2043,0.1258,1,Owned,Auto,Secured,0
62,16313.8,14166.42,60,5.6,0.1655,0.0994,7,Rented,Personal,Secured,0
64,24656.68,1000.0,18,12.3,0.1461,0.1735,3,Rented,Personal,Secured,0
30,20952.25,18809.8,18,35.7,0.0038,0.1511,7,Owned,Home,Unsecured,1
63,20593.44,6943.08,48,4.6,0.1129,0.4695,3,Owned,Home,Unsecured,0
45,13594.5,12221.2,18,19.8,0.045,0.2536,1,Rented,Auto,Secured,0
54,20196.51,5236.77,36,26.8,0.0538,0.2265,5,Mortgage,Home,Unsecured,1
57,20818.3,18591.84,60,0.1,0.2699,0.3076,1,Rented,Personal,Secured,0
50,13219.28,12002.58,12,12.5,0.1061,0.2339,5,Owned,Education,Secured,0
27,27554.26,13069.49,18,5.6,0.1969,0.3648,7,Rented,Personal,Secured,0
26,38988.05,14796.9,12,8.9,0.0478,0.2518,5,Owned,Home,Unsecured,0
23,12742.95,17449.34,48,7.5,0.1323,0.2601,1,Owned,Home,Unsecured,0
33,14238.52,6406.46,18,20.1,0.1069,0.3938,6,Rented,Personal,Unsecured,0
23,14439.8,10652.53,36,2.1,0.0271,0.4458,2,Owned,Auto,Secured,0
46,7523.5,18312.67,12,11.7,0.3265,0.1096,1,Rented,Home,Unsecured,1
44,10989.68,9804.42,24,2.9,0.2432,0.3281,2,Owned,Auto,Unsecured,0
26,24857.82,18834.56,60,18.0,0.094,0.0574,6,Owned,Home,Unsecured,0
63,17343.89,13030.4,48,20.7,0.071,0.1748,6,Owned,Education,Unsecured,0
62,33352.13,9880.14,18,2.4,0.0463,0.5458,6,Rented,Home,Unsecured,0
32,15691.97,15466.86,36,4.4,0.2447,0.4282,7,Rented,Auto,Secured,0
56,21330.81,11231.52,12,7.6,0.0758,0.2178,6,Mortgage,Home,Unsecured,1
22,10765.65,16250.91,6,0.7,0.1953,0.4058,7,Rented,Personal,Unsecured,1
31,17118.55,9604.97,36,7.0,0.1923,0.0593,3,Owned,Personal,Unsecured,1
59,18702.57,16283.61,36,9.1,0.2342,0.3204,2,Mortgage,Auto,Secured,0
54,3000.0,14187.58,6,24.1,0.1348,0.542,7,Owned,Education,Secured,0
